generation,best_element_fitness,population_fitness_std,time_to_run_generation
140,34.0,3.0812017136175944,13.445483207702637
141,39.0,3.6151901748040864,14.865580320358276
142,30.0,2.5980731321500556,13.396758556365967
143,29.0,2.432719465947523,12.609530925750732
144,48.0,3.1603006186120965,13.09419584274292
145,18.0,1.7196499643822867,11.593907356262207
146,61.0,3.5283446543669736,13.233319759368896
147,19.0,2.2714752915231107,12.538358449935913
148,33.0,3.2782794267725257,14.335609436035156
149,46.0,2.9292565609724255,12.68315052986145
150,91.0,5.735503465259175,16.949410676956177
151,39.0,3.402248668160515,13.875308752059937
152,41.0,2.8499010509138736,13.56095266342163
153,31.0,2.4347484469653122,12.716132164001465
154,36.0,2.524867521277107,12.399583339691162
155,36.0,2.8039764620980683,12.166268825531006
156,34.0,2.988063587007479,12.999996185302734
157,40.0,3.6975797489709397,14.553207397460938
158,27.0,3.157236766541274,14.687508583068848
159,88.0,5.6035256758580125,17.209052324295044
160,45.0,3.776419468226484,15.375542879104614
161,40.0,3.472577716912899,14.889641523361206
162,51.0,4.988554500053096,16.93199610710144
163,109.0,7.510443661994943,17.318042278289795
164,70.0,4.711984295389788,14.47522521018982
165,99.0,6.135503239343941,16.279489517211914
166,42.0,4.135649888469768,15.113035678863525
167,37.0,3.671714041152987,15.107114791870117
168,42.0,3.7984818019835243,15.143154382705688
169,109.0,6.663573815903896,16.048640727996826
170,58.0,4.034873480048662,14.651493310928345
171,88.0,4.916232704012291,15.442960977554321
172,35.0,3.4980200113778652,14.82277536392212
173,112.0,6.628574205664442,16.691096782684326
174,51.0,5.172596639986536,17.812302827835083
175,36.0,4.125787682370483,16.00603699684143
176,102.0,5.791365642057148,16.171839475631714
177,249.0,12.316131048344685,20.5981125831604
178,90.0,5.636488268416781,16.100372791290283
179,93.0,5.5944182896883925,16.547494411468506
180,64.0,5.652576049908572,17.581728219985962
181,51.0,4.374588437784748,15.206795930862427
182,55.0,6.058019478344386,19.31742238998413
183,64.0,5.680452094684014,17.495700359344482
184,41.0,4.780431361289481,17.525390148162842
185,39.0,3.98304607053446,15.602680921554565
186,129.0,6.99608204640283,17.45191764831543
187,79.0,5.546854604187854,17.423328161239624
188,60.0,5.363296001527419,17.197895050048828
189,61.0,5.945060470676476,16.84640598297119
190,56.0,5.608243931927355,17.7153480052948
191,54.0,5.858863712359249,19.462581634521484
192,96.0,5.367148591198124,16.187872886657715
193,112.0,7.130728994990624,20.105876445770264
194,70.0,6.12658599874351,18.397441387176514
195,79.0,5.759570817343945,18.309067249298096
196,84.0,5.985644159152798,16.83934736251831
197,37.0,3.360177971477106,14.931053161621094
198,82.0,5.161218460790049,15.333590030670166
199,50.0,4.772092203635634,17.670355796813965
