Cpu usado (%),Memória usada (MiB)
24.975,190.49609375
24.975,190.49609375
24.975,190.75390625
25.0,190.75390625
24.975,191.01171875
25.25,191.01171875
24.975,191.26953125
24.975,191.52734375
24.975,191.52734375
24.975,191.78515625
24.975,191.78515625
25.225,192.04296875
24.975,192.04296875
24.975,192.30078125
24.975,192.55859375
24.975,192.55859375
24.975,192.81640625
25.0,192.81640625
24.975,193.07421875
25.0,193.07421875
24.975,193.84765625
25.225,193.84765625
24.975,193.84765625
24.975,193.84765625
24.975,193.84765625
24.975,193.84765625
24.975,193.84765625
25.25,194.10546875
24.975,194.10546875
24.975,194.36328125
24.975,194.36328125
24.975,194.62109375
24.975,194.87890625
24.975,194.87890625
24.975,195.13671875
24.975,195.13671875
25.225,195.39453125
24.975,195.65234375
24.975,195.65234375
24.975,195.91015625
24.975,195.91015625
24.975,196.16796875
24.975,196.16796875
24.975,196.42578125
24.975,196.42578125
25.225,196.68359375
24.975,196.94140625
24.975,196.94140625
24.975,197.19921875
24.975,197.19921875
24.975,197.45703125
24.975,197.45703125
24.975,197.71484375
24.975,197.71484375
24.975,197.97265625
24.975,197.97265625
24.975,198.23046875
25.225,198.23046875
24.975,198.48828125
24.975,198.48828125
24.975,198.74609375
24.975,199.00390625
24.975,199.00390625
25.225,199.26171875
24.975,199.26171875
24.975,199.51953125
24.975,199.51953125
24.975,200.29296875
24.975,200.29296875
24.975,200.29296875
25.0,200.29296875
24.975,200.29296875
24.975,200.29296875
25.225,200.55078125
24.975,200.55078125
24.975,200.80859375
24.975,200.80859375
24.975,201.06640625
24.975,201.06640625
24.975,201.32421875
24.975,201.58203125
24.975,201.58203125
25.225,201.83984375
24.975,201.83984375
24.975,202.09765625
24.975,202.09765625
24.975,202.35546875
24.975,202.61328125
25.225,202.61328125
24.975,202.87109375
24.975,202.87109375
24.975,203.12890625
24.975,203.12890625
24.975,203.38671875
24.975,203.38671875
24.975,203.64453125
24.975,203.64453125
25.225,203.90234375
24.975,203.90234375
25.0,204.16015625
24.975,204.16015625
25.0,204.41796875
24.975,204.67578125
24.975,204.67578125
24.975,204.93359375
24.975,204.93359375
24.975,205.19140625
25.225,205.19140625
25.0,205.44921875
25.0,205.44921875
24.975,205.70703125
24.975,205.70703125
24.975,205.96484375
24.975,206.73828125
24.975,206.73828125
24.975,206.73828125
25.0,206.73828125
24.975,206.73828125
25.225,206.73828125
24.975,206.73828125
24.975,206.73828125
25.0,206.99609375
24.975,207.25390625
24.975,207.25390625
25.225,207.51171875
24.975,207.51171875
24.975,207.76953125
24.975,208.02734375
24.975,208.02734375
24.975,208.28515625
25.225,208.28515625
24.975,208.54296875
24.975,208.54296875
24.975,208.80078125
24.975,209.05859375
24.975,209.05859375
24.975,209.31640625
25.225,209.31640625
24.975,209.57421875
24.975,209.57421875
24.975,209.83203125
24.975,210.08984375
24.975,210.08984375
24.975,210.34765625
24.975,210.34765625
25.0,210.60546875
24.975,210.60546875
25.225,210.86328125
24.975,210.86328125
24.975,211.12109375
25.0,211.37890625
25.0,211.37890625
24.975,211.63671875
24.975,211.63671875
24.975,211.89453125
24.975,211.89453125
24.975,212.15234375
24.975,212.15234375
24.975,212.92578125
24.975,212.92578125
24.975,212.92578125
24.975,212.92578125
25.0,212.92578125
24.975,212.92578125
24.975,213.18359375
24.975,213.18359375
25.0,213.44140625
24.975,213.44140625
25.225,213.69921875
24.975,213.69921875
24.975,213.95703125
24.975,214.21484375
24.975,214.21484375
24.975,214.47265625
24.975,214.47265625
24.975,214.73046875
24.975,214.73046875
24.975,214.98828125
24.975,215.24609375
24.975,215.24609375
25.225,215.50390625
24.975,215.50390625
24.975,215.76171875
24.975,215.76171875
24.975,216.01953125
24.975,216.01953125
24.975,216.27734375
24.975,216.53515625
24.975,216.53515625
24.975,216.79296875
25.25,216.79296875
25.0,217.05078125
24.975,217.05078125
24.975,217.30859375
25.0,217.56640625
25.225,217.56640625
24.975,217.82421875
24.975,217.82421875
24.975,218.08203125
24.975,218.08203125
24.975,218.33984375
24.975,218.33984375
24.975,218.59765625
25.225,219.37109375
24.975,219.37109375
25.0,219.37109375
24.975,219.37109375
24.975,219.37109375
24.975,219.37109375
24.975,219.37109375
25.0,219.37109375
24.975,219.62890625
24.975,219.62890625
25.225,219.88671875
24.975,220.14453125
24.975,220.14453125
24.975,220.40234375
24.975,220.40234375
24.975,220.66015625
24.975,220.66015625
25.0,220.91796875
24.975,221.17578125
24.975,221.17578125
25.225,221.43359375
24.975,221.43359375
25.0,221.69140625
24.975,221.69140625
24.975,221.94921875
25.0,221.94921875
25.0,222.20703125
24.975,222.46484375
25.225,222.46484375
24.975,222.72265625
24.975,222.72265625
25.0,222.98046875
24.975,222.98046875
24.975,223.23828125
24.975,223.49609375
24.975,223.49609375
24.975,223.75390625
24.975,223.75390625
25.225,224.01171875
24.975,224.01171875
24.975,224.26953125
25.0,224.26953125
24.975,224.52734375
24.975,224.52734375
24.975,224.78515625
24.975,224.78515625
25.0,225.81640625
24.975,225.81640625
25.0,225.81640625
24.975,225.81640625
24.975,225.81640625
25.225,225.81640625
24.975,225.81640625
24.975,225.81640625
24.975,225.81640625
24.975,226.07421875
24.975,226.07421875
25.225,226.33203125
24.975,226.33203125
24.975,226.58984375
24.975,226.84765625
24.975,226.84765625
24.975,227.10546875
24.975,227.10546875
24.975,227.36328125
24.975,227.36328125
25.225,227.62109375
24.975,227.62109375
24.975,227.87890625
24.975,228.13671875
24.975,228.13671875
24.975,228.39453125
24.975,228.39453125
24.975,228.65234375
24.975,228.65234375
25.225,228.91015625
24.975,229.16796875
24.975,229.16796875
24.975,229.42578125
24.975,229.42578125
24.975,229.68359375
25.25,229.68359375
24.975,229.94140625
24.975,229.94140625
24.975,230.19921875
24.975,230.45703125
24.975,230.45703125
24.975,230.71484375
24.975,230.71484375
24.975,230.97265625
25.225,231.23046875
24.975,231.23046875
24.975,231.23046875
24.975,231.48828125
24.975,232.26171875
24.975,232.26171875
24.975,232.26171875
24.975,232.26171875
24.975,232.26171875
25.25,232.26171875
24.975,232.26171875
24.975,232.26171875
25.0,232.51953125
24.975,232.77734375
24.975,232.77734375
25.225,233.03515625
24.725,233.03515625
24.975,233.29296875
25.225,233.29296875
24.975,233.55078125
24.975,233.55078125
25.25,233.80859375
24.975,234.06640625
24.975,234.06640625
24.975,234.32421875
24.975,234.32421875
24.975,234.58203125
25.225,234.83984375
24.975,234.83984375
24.725,235.09765625
25.225,235.09765625
24.975,235.35546875
24.975,235.35546875
24.975,235.61328125
24.975,235.61328125
24.975,235.87109375
24.975,236.12890625
24.975,236.12890625
25.225,236.38671875
24.975,236.38671875
24.975,236.64453125
24.975,236.64453125
24.975,236.90234375
24.975,236.90234375
24.975,237.16015625
24.975,237.41796875
24.975,237.41796875
24.975,237.67578125
24.975,237.67578125
24.975,237.67578125
24.975,237.93359375
24.975,237.93359375
24.975,237.93359375
25.225,238.19140625
25.0,238.96484375
24.975,238.96484375
24.975,238.96484375
25.0,238.96484375
24.975,238.96484375
24.975,238.96484375
24.975,238.96484375
24.975,238.96484375
25.0,239.22265625
24.975,239.22265625
25.25,239.48046875
24.975,239.48046875
24.975,239.73828125
24.975,239.99609375
24.975,239.99609375
24.975,240.25390625
24.975,240.25390625
24.975,240.51171875
24.975,240.51171875
24.975,240.76953125
24.975,241.02734375
24.975,241.02734375
24.975,241.28515625
24.975,241.28515625
24.975,241.54296875
24.975,241.54296875
24.975,241.80078125
24.975,242.05859375
25.225,242.05859375
24.975,242.31640625
24.975,242.31640625
24.975,242.57421875
24.975,242.57421875
24.975,242.83203125
24.975,242.83203125
24.975,243.08984375
24.975,243.08984375
25.225,243.34765625
24.975,243.34765625
24.975,243.60546875
25.225,243.60546875
24.975,243.86328125
24.975,244.12109375
24.975,244.12109375
24.975,244.37890625
24.975,244.37890625
24.975,244.63671875
24.975,244.63671875
24.975,244.63671875
25.225,244.89453125
24.975,244.89453125
24.975,244.89453125
24.975,245.15234375
24.975,245.92578125
24.975,245.92578125
24.975,245.92578125
24.975,245.92578125
25.0,245.92578125
24.975,245.92578125
25.225,245.92578125
24.975,245.92578125
24.975,246.18359375
25.0,246.18359375
24.975,246.44140625
24.975,246.44140625
24.975,246.69921875
24.975,246.69921875
24.975,246.95703125
25.225,246.95703125
24.975,247.21484375
24.975,247.21484375
25.225,247.47265625
24.975,247.47265625
24.975,247.73046875
24.975,247.98828125
24.975,247.98828125
24.975,248.24609375
24.975,248.24609375
24.975,248.50390625
24.975,248.50390625
24.975,248.76171875
24.975,248.76171875
24.975,249.01953125
24.975,249.01953125
24.975,249.27734375
24.975,249.27734375
